,cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power,x,y,new_cellname,id,fo4_delay,fix_load_delay,group_id,libcell_id,size_class,size_class2,size_cnt
846,FILLER_0_7_206,0,0,0,12204,2970,12528,3240,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,12366.0,3105.0,cell846,2188,,,40,78,0,0,1
847,FILLER_0_7_212,0,0,0,12528,2970,12636,3240,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,12582.0,3105.0,cell847,2189,,,51,97,0,0,1
848,FILLER_0_7_214,0,0,0,12636,2970,12690,3240,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,12663.0,3105.0,cell848,2190,,,52,98,0,0,1
849,FILLER_0_7_218,0,0,0,12852,2970,14040,3240,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13446.0,3105.0,cell849,2191,,,38,76,0,0,1
850,FILLER_0_7_24,0,0,0,2376,2970,3564,3240,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,3105.0,cell850,2192,,,38,76,0,0,1
851,FILLER_0_7_240,0,0,0,14040,2970,14796,3240,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,14418.0,3105.0,cell851,2193,,,43,81,0,0,1
852,FILLER_0_7_254,0,0,0,14796,2970,15012,3240,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,14904.0,3105.0,cell852,2194,,,39,77,0,0,1
853,FILLER_0_7_46,0,0,0,3564,2970,4752,3240,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,3105.0,cell853,2195,,,38,76,0,0,1
854,FILLER_0_7_68,0,0,0,4752,2970,5076,3240,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,4914.0,3105.0,cell854,2196,,,40,78,0,0,1
855,FILLER_0_7_80,0,0,0,5400,2970,6588,3240,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,5994.0,3105.0,cell855,2197,,,38,76,0,0,1
856,FILLER_0_8_116,0,0,0,7344,3240,8532,3510,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,7938.0,3375.0,cell856,2198,,,38,76,0,0,1
857,FILLER_0_8_138,0,0,0,8532,3240,9072,3510,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,8802.0,3375.0,cell857,2199,,,42,80,0,0,1
858,FILLER_0_8_148,0,0,0,9072,3240,9126,3510,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,9099.0,3375.0,cell858,2200,,,52,98,0,0,1
859,FILLER_0_8_161,0,0,0,9774,3240,9828,3510,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,9801.0,3375.0,cell859,2201,,,52,98,0,0,1
860,FILLER_0_8_171,0,0,0,10314,3240,10638,3510,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,10476.0,3375.0,cell860,2202,,,40,78,0,0,1
861,FILLER_0_8_2,0,0,0,1188,3240,2376,3510,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,3375.0,cell861,2203,,,38,76,0,0,1
862,FILLER_0_8_220,0,0,0,12960,3240,14148,3510,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13554.0,3375.0,cell862,2204,,,38,76,0,0,1
863,FILLER_0_8_24,0,0,0,2376,3240,3564,3510,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,3375.0,cell863,2205,,,38,76,0,0,1
864,FILLER_0_8_242,0,0,0,14148,3240,14904,3510,0,0,0,DECAPx6_ASAP7_75t_R,0.0,0.0,14526.0,3375.0,cell864,2206,,,43,81,0,0,1
865,FILLER_0_8_256,0,0,0,14904,3240,15012,3510,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,14958.0,3375.0,cell865,2207,,,51,97,0,0,1
866,FILLER_0_8_46,0,0,0,3564,3240,4752,3510,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,3375.0,cell866,2208,,,38,76,0,0,1
867,FILLER_0_8_68,0,0,0,4752,3240,4968,3510,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,4860.0,3375.0,cell867,2209,,,39,77,0,0,1
868,FILLER_0_8_72,0,0,0,4968,3240,5022,3510,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,4995.0,3375.0,cell868,2210,,,52,98,0,0,1
869,FILLER_0_8_94,0,0,0,6156,3240,7344,3510,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,6750.0,3375.0,cell869,2211,,,38,76,0,0,1
870,FILLER_0_9_101,0,0,0,6534,3510,7722,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,7128.0,3645.0,cell870,2212,,,38,76,0,0,1
871,FILLER_0_9_123,0,0,0,7722,3510,8910,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,8316.0,3645.0,cell871,2213,,,38,76,0,0,1
872,FILLER_0_9_145,0,0,0,8910,3510,9126,3780,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,9018.0,3645.0,cell872,2214,,,39,77,0,0,1
873,FILLER_0_9_172,0,0,0,10368,3510,10476,3780,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,10422.0,3645.0,cell873,2215,,,51,97,0,0,1
874,FILLER_0_9_183,0,0,0,10962,3510,11286,3780,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,11124.0,3645.0,cell874,2216,,,40,78,0,0,1
875,FILLER_0_9_189,0,0,0,11286,3510,11340,3780,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,11313.0,3645.0,cell875,2217,,,52,98,0,0,1
876,FILLER_0_9_2,0,0,0,1188,3510,2376,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,3645.0,cell876,2218,,,38,76,0,0,1
877,FILLER_0_9_203,0,0,0,12042,3510,13230,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12636.0,3645.0,cell877,2219,,,38,76,0,0,1
878,FILLER_0_9_225,0,0,0,13230,3510,14418,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13824.0,3645.0,cell878,2220,,,38,76,0,0,1
879,FILLER_0_9_24,0,0,0,2376,3510,3564,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,3645.0,cell879,2221,,,38,76,0,0,1
880,FILLER_0_9_247,0,0,0,14418,3510,14958,3780,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,14688.0,3645.0,cell880,2222,,,42,80,0,0,1
881,FILLER_0_9_257,0,0,0,14958,3510,15012,3780,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,3645.0,cell881,2223,,,52,98,0,0,1
882,FILLER_0_9_46,0,0,0,3564,3510,4752,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,3645.0,cell882,2224,,,38,76,0,0,1
883,FILLER_0_9_68,0,0,0,4752,3510,5292,3780,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,5022.0,3645.0,cell883,2225,,,42,80,0,0,1
884,FILLER_0_9_85,0,0,0,5670,3510,5994,3780,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,5832.0,3645.0,cell884,2226,,,40,78,0,0,1
885,PHY_EDGE_ROW_0_Left_52,0,0,0,1080,1080,1188,1350,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,1215.0,cell885,2227,,,106,203,0,0,1
886,PHY_EDGE_ROW_0_Right_0,0,0,0,15012,1080,15120,1350,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,1215.0,cell886,2228,,,106,203,0,0,1
887,PHY_EDGE_ROW_10_Left_62,0,0,0,1080,3780,1188,4050,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3915.0,cell887,2229,,,106,203,0,0,1
888,PHY_EDGE_ROW_10_Right_10,0,0,0,15012,3780,15120,4050,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,3915.0,cell888,2230,,,106,203,0,0,1
889,PHY_EDGE_ROW_11_Left_63,0,0,0,1080,4050,1188,4320,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4185.0,cell889,2231,,,106,203,0,0,1
890,PHY_EDGE_ROW_11_Right_11,0,0,0,15012,4050,15120,4320,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4185.0,cell890,2232,,,106,203,0,0,1
891,PHY_EDGE_ROW_12_Left_64,0,0,0,1080,4320,1188,4590,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4455.0,cell891,2233,,,106,203,0,0,1
892,PHY_EDGE_ROW_12_Right_12,0,0,0,15012,4320,15120,4590,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4455.0,cell892,2234,,,106,203,0,0,1
893,PHY_EDGE_ROW_13_Left_65,0,0,0,1080,4590,1188,4860,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4725.0,cell893,2235,,,106,203,0,0,1
894,PHY_EDGE_ROW_13_Right_13,0,0,0,15012,4590,15120,4860,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4725.0,cell894,2236,,,106,203,0,0,1
895,PHY_EDGE_ROW_14_Left_66,0,0,0,1080,4860,1188,5130,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4995.0,cell895,2237,,,106,203,0,0,1
896,PHY_EDGE_ROW_14_Right_14,0,0,0,15012,4860,15120,5130,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4995.0,cell896,2238,,,106,203,0,0,1
897,PHY_EDGE_ROW_15_Left_67,0,0,0,1080,5130,1188,5400,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,5265.0,cell897,2239,,,106,203,0,0,1
898,PHY_EDGE_ROW_15_Right_15,0,0,0,15012,5130,15120,5400,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,5265.0,cell898,2240,,,106,203,0,0,1
899,PHY_EDGE_ROW_16_Left_68,0,0,0,1080,5400,1188,5670,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,5535.0,cell899,2241,,,106,203,0,0,1
900,PHY_EDGE_ROW_16_Right_16,0,0,0,15012,5400,15120,5670,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,5535.0,cell900,2242,,,106,203,0,0,1
901,PHY_EDGE_ROW_17_Left_69,0,0,0,1080,5670,1188,5940,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,5805.0,cell901,2243,,,106,203,0,0,1
902,PHY_EDGE_ROW_17_Right_17,0,0,0,15012,5670,15120,5940,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,5805.0,cell902,2244,,,106,203,0,0,1
903,PHY_EDGE_ROW_18_Left_70,0,0,0,1080,5940,1188,6210,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6075.0,cell903,2245,,,106,203,0,0,1
904,PHY_EDGE_ROW_18_Right_18,0,0,0,15012,5940,15120,6210,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6075.0,cell904,2246,,,106,203,0,0,1
905,PHY_EDGE_ROW_19_Left_71,0,0,0,1080,6210,1188,6480,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6345.0,cell905,2247,,,106,203,0,0,1
906,PHY_EDGE_ROW_19_Right_19,0,0,0,15012,6210,15120,6480,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6345.0,cell906,2248,,,106,203,0,0,1
907,PHY_EDGE_ROW_1_Left_53,0,0,0,1080,1350,1188,1620,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,1485.0,cell907,2249,,,106,203,0,0,1
908,PHY_EDGE_ROW_1_Right_1,0,0,0,15012,1350,15120,1620,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,1485.0,cell908,2250,,,106,203,0,0,1
909,PHY_EDGE_ROW_20_Left_72,0,0,0,1080,6480,1188,6750,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6615.0,cell909,2251,,,106,203,0,0,1
910,PHY_EDGE_ROW_20_Right_20,0,0,0,15012,6480,15120,6750,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6615.0,cell910,2252,,,106,203,0,0,1
911,PHY_EDGE_ROW_21_Left_73,0,0,0,1080,6750,1188,7020,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6885.0,cell911,2253,,,106,203,0,0,1
912,PHY_EDGE_ROW_21_Right_21,0,0,0,15012,6750,15120,7020,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6885.0,cell912,2254,,,106,203,0,0,1
913,PHY_EDGE_ROW_22_Left_74,0,0,0,1080,7020,1188,7290,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7155.0,cell913,2255,,,106,203,0,0,1
914,PHY_EDGE_ROW_22_Right_22,0,0,0,15012,7020,15120,7290,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7155.0,cell914,2256,,,106,203,0,0,1
915,PHY_EDGE_ROW_23_Left_75,0,0,0,1080,7290,1188,7560,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7425.0,cell915,2257,,,106,203,0,0,1
916,PHY_EDGE_ROW_23_Right_23,0,0,0,15012,7290,15120,7560,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7425.0,cell916,2258,,,106,203,0,0,1
917,PHY_EDGE_ROW_24_Left_76,0,0,0,1080,7560,1188,7830,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7695.0,cell917,2259,,,106,203,0,0,1
918,PHY_EDGE_ROW_24_Right_24,0,0,0,15012,7560,15120,7830,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7695.0,cell918,2260,,,106,203,0,0,1
919,PHY_EDGE_ROW_25_Left_77,0,0,0,1080,7830,1188,8100,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7965.0,cell919,2261,,,106,203,0,0,1
920,PHY_EDGE_ROW_25_Right_25,0,0,0,15012,7830,15120,8100,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7965.0,cell920,2262,,,106,203,0,0,1
921,PHY_EDGE_ROW_26_Left_78,0,0,0,1080,8100,1188,8370,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,8235.0,cell921,2263,,,106,203,0,0,1
922,PHY_EDGE_ROW_26_Right_26,0,0,0,15012,8100,15120,8370,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,8235.0,cell922,2264,,,106,203,0,0,1
923,PHY_EDGE_ROW_27_Left_79,0,0,0,1080,8370,1188,8640,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,8505.0,cell923,2265,,,106,203,0,0,1
924,PHY_EDGE_ROW_27_Right_27,0,0,0,15012,8370,15120,8640,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,8505.0,cell924,2266,,,106,203,0,0,1
925,PHY_EDGE_ROW_28_Left_80,0,0,0,1080,8640,1188,8910,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,8775.0,cell925,2267,,,106,203,0,0,1
926,PHY_EDGE_ROW_28_Right_28,0,0,0,15012,8640,15120,8910,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,8775.0,cell926,2268,,,106,203,0,0,1
927,PHY_EDGE_ROW_29_Left_81,0,0,0,1080,8910,1188,9180,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9045.0,cell927,2269,,,106,203,0,0,1
928,PHY_EDGE_ROW_29_Right_29,0,0,0,15012,8910,15120,9180,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9045.0,cell928,2270,,,106,203,0,0,1
929,PHY_EDGE_ROW_2_Left_54,0,0,0,1080,1620,1188,1890,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,1755.0,cell929,2271,,,106,203,0,0,1
930,PHY_EDGE_ROW_2_Right_2,0,0,0,15012,1620,15120,1890,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,1755.0,cell930,2272,,,106,203,0,0,1
931,PHY_EDGE_ROW_30_Left_82,0,0,0,1080,9180,1188,9450,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9315.0,cell931,2273,,,106,203,0,0,1
932,PHY_EDGE_ROW_30_Right_30,0,0,0,15012,9180,15120,9450,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9315.0,cell932,2274,,,106,203,0,0,1
933,PHY_EDGE_ROW_31_Left_83,0,0,0,1080,9450,1188,9720,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9585.0,cell933,2275,,,106,203,0,0,1
934,PHY_EDGE_ROW_31_Right_31,0,0,0,15012,9450,15120,9720,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9585.0,cell934,2276,,,106,203,0,0,1
935,PHY_EDGE_ROW_32_Left_84,0,0,0,1080,9720,1188,9990,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9855.0,cell935,2277,,,106,203,0,0,1
936,PHY_EDGE_ROW_32_Right_32,0,0,0,15012,9720,15120,9990,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9855.0,cell936,2278,,,106,203,0,0,1
937,PHY_EDGE_ROW_33_Left_85,0,0,0,1080,9990,1188,10260,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10125.0,cell937,2279,,,106,203,0,0,1
938,PHY_EDGE_ROW_33_Right_33,0,0,0,15012,9990,15120,10260,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10125.0,cell938,2280,,,106,203,0,0,1
939,PHY_EDGE_ROW_34_Left_86,0,0,0,1080,10260,1188,10530,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10395.0,cell939,2281,,,106,203,0,0,1
940,PHY_EDGE_ROW_34_Right_34,0,0,0,15012,10260,15120,10530,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10395.0,cell940,2282,,,106,203,0,0,1
941,PHY_EDGE_ROW_35_Left_87,0,0,0,1080,10530,1188,10800,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10665.0,cell941,2283,,,106,203,0,0,1
942,PHY_EDGE_ROW_35_Right_35,0,0,0,15012,10530,15120,10800,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10665.0,cell942,2284,,,106,203,0,0,1
943,PHY_EDGE_ROW_36_Left_88,0,0,0,1080,10800,1188,11070,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10935.0,cell943,2285,,,106,203,0,0,1
944,PHY_EDGE_ROW_36_Right_36,0,0,0,15012,10800,15120,11070,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10935.0,cell944,2286,,,106,203,0,0,1
945,PHY_EDGE_ROW_37_Left_89,0,0,0,1080,11070,1188,11340,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,11205.0,cell945,2287,,,106,203,0,0,1
946,PHY_EDGE_ROW_37_Right_37,0,0,0,15012,11070,15120,11340,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,11205.0,cell946,2288,,,106,203,0,0,1
947,PHY_EDGE_ROW_38_Left_90,0,0,0,1080,11340,1188,11610,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,11475.0,cell947,2289,,,106,203,0,0,1
948,PHY_EDGE_ROW_38_Right_38,0,0,0,15012,11340,15120,11610,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,11475.0,cell948,2290,,,106,203,0,0,1
949,PHY_EDGE_ROW_39_Left_91,0,0,0,1080,11610,1188,11880,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,11745.0,cell949,2291,,,106,203,0,0,1
950,PHY_EDGE_ROW_39_Right_39,0,0,0,15012,11610,15120,11880,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,11745.0,cell950,2292,,,106,203,0,0,1
951,PHY_EDGE_ROW_3_Left_55,0,0,0,1080,1890,1188,2160,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2025.0,cell951,2293,,,106,203,0,0,1
952,PHY_EDGE_ROW_3_Right_3,0,0,0,15012,1890,15120,2160,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2025.0,cell952,2294,,,106,203,0,0,1
953,PHY_EDGE_ROW_40_Left_92,0,0,0,1080,11880,1188,12150,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12015.0,cell953,2295,,,106,203,0,0,1
954,PHY_EDGE_ROW_40_Right_40,0,0,0,15012,11880,15120,12150,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12015.0,cell954,2296,,,106,203,0,0,1
955,PHY_EDGE_ROW_41_Left_93,0,0,0,1080,12150,1188,12420,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12285.0,cell955,2297,,,106,203,0,0,1
956,PHY_EDGE_ROW_41_Right_41,0,0,0,15012,12150,15120,12420,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12285.0,cell956,2298,,,106,203,0,0,1
957,PHY_EDGE_ROW_42_Left_94,0,0,0,1080,12420,1188,12690,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12555.0,cell957,2299,,,106,203,0,0,1
958,PHY_EDGE_ROW_42_Right_42,0,0,0,15012,12420,15120,12690,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12555.0,cell958,2300,,,106,203,0,0,1
959,PHY_EDGE_ROW_43_Left_95,0,0,0,1080,12690,1188,12960,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12825.0,cell959,2301,,,106,203,0,0,1
960,PHY_EDGE_ROW_43_Right_43,0,0,0,15012,12690,15120,12960,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12825.0,cell960,2302,,,106,203,0,0,1
961,PHY_EDGE_ROW_44_Left_96,0,0,0,1080,12960,1188,13230,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13095.0,cell961,2303,,,106,203,0,0,1
962,PHY_EDGE_ROW_44_Right_44,0,0,0,15012,12960,15120,13230,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13095.0,cell962,2304,,,106,203,0,0,1
963,PHY_EDGE_ROW_45_Left_97,0,0,0,1080,13230,1188,13500,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13365.0,cell963,2305,,,106,203,0,0,1
964,PHY_EDGE_ROW_45_Right_45,0,0,0,15012,13230,15120,13500,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13365.0,cell964,2306,,,106,203,0,0,1
965,PHY_EDGE_ROW_46_Left_98,0,0,0,1080,13500,1188,13770,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13635.0,cell965,2307,,,106,203,0,0,1
966,PHY_EDGE_ROW_46_Right_46,0,0,0,15012,13500,15120,13770,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13635.0,cell966,2308,,,106,203,0,0,1
967,PHY_EDGE_ROW_47_Left_99,0,0,0,1080,13770,1188,14040,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13905.0,cell967,2309,,,106,203,0,0,1
968,PHY_EDGE_ROW_47_Right_47,0,0,0,15012,13770,15120,14040,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13905.0,cell968,2310,,,106,203,0,0,1
969,PHY_EDGE_ROW_48_Left_100,0,0,0,1080,14040,1188,14310,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14175.0,cell969,2311,,,106,203,0,0,1
970,PHY_EDGE_ROW_48_Right_48,0,0,0,15012,14040,15120,14310,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14175.0,cell970,2312,,,106,203,0,0,1
971,PHY_EDGE_ROW_49_Left_101,0,0,0,1080,14310,1188,14580,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14445.0,cell971,2313,,,106,203,0,0,1
972,PHY_EDGE_ROW_49_Right_49,0,0,0,15012,14310,15120,14580,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14445.0,cell972,2314,,,106,203,0,0,1
973,PHY_EDGE_ROW_4_Left_56,0,0,0,1080,2160,1188,2430,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2295.0,cell973,2315,,,106,203,0,0,1
974,PHY_EDGE_ROW_4_Right_4,0,0,0,15012,2160,15120,2430,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2295.0,cell974,2316,,,106,203,0,0,1
975,PHY_EDGE_ROW_50_Left_102,0,0,0,1080,14580,1188,14850,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14715.0,cell975,2317,,,106,203,0,0,1
976,PHY_EDGE_ROW_50_Right_50,0,0,0,15012,14580,15120,14850,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14715.0,cell976,2318,,,106,203,0,0,1
977,PHY_EDGE_ROW_51_Left_103,0,0,0,1080,14850,1188,15120,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14985.0,cell977,2319,,,106,203,0,0,1
978,PHY_EDGE_ROW_51_Right_51,0,0,0,15012,14850,15120,15120,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14985.0,cell978,2320,,,106,203,0,0,1
979,PHY_EDGE_ROW_5_Left_57,0,0,0,1080,2430,1188,2700,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2565.0,cell979,2321,,,106,203,0,0,1
980,PHY_EDGE_ROW_5_Right_5,0,0,0,15012,2430,15120,2700,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2565.0,cell980,2322,,,106,203,0,0,1
981,PHY_EDGE_ROW_6_Left_58,0,0,0,1080,2700,1188,2970,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2835.0,cell981,2323,,,106,203,0,0,1
982,PHY_EDGE_ROW_6_Right_6,0,0,0,15012,2700,15120,2970,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2835.0,cell982,2324,,,106,203,0,0,1
983,PHY_EDGE_ROW_7_Left_59,0,0,0,1080,2970,1188,3240,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3105.0,cell983,2325,,,106,203,0,0,1
984,PHY_EDGE_ROW_7_Right_7,0,0,0,15012,2970,15120,3240,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,3105.0,cell984,2326,,,106,203,0,0,1
985,PHY_EDGE_ROW_8_Left_60,0,0,0,1080,3240,1188,3510,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3375.0,cell985,2327,,,106,203,0,0,1
